RegionName,Time,Rent,Sales
"Fayetteville, NC",2015-03,575,80600
"Fayetteville, NC",2015-04,575,80900
"Fayetteville, NC",2015-05,585,80400
"Fayetteville, NC",2015-06,610,80100
"Fayetteville, NC",2015-07,585,80300
"Fayetteville, NC",2015-08,525,80100
"Fayetteville, NC",2015-09,529,79400
"Wilmington, NC",2011-08,697.5,81600
"Wilmington, NC",2011-09,715,80500
"Wilmington, NC",2011-10,650,79300
"Wilmington, NC",2011-11,629,78000
"Wilmington, NC",2011-12,685,77600
"Wilmington, NC",2012-01,650,77600
"Wilmington, NC",2012-02,650,77400
"Wilmington, NC",2012-03,629,76900
"Wilmington, NC",2012-04,685,76400
"Wilmington, NC",2012-05,697,75500
"Wilmington, NC",2012-06,665,74800
"Wilmington, NC",2012-07,629,74800
"Wilmington, NC",2012-08,654.5,74800
"Wilmington, NC",2012-09,675,74100
"Wilmington, NC",2012-10,700,73300
"Wilmington, NC",2012-11,682,72500
"Wilmington, NC",2012-12,637,71500
"Wilmington, NC",2013-01,682.5,70900
"Wilmington, NC",2013-02,675,71000
"Wilmington, NC",2013-03,713,71300
"Wilmington, NC",2013-04,723,71600
"Wilmington, NC",2013-05,670,71400
"Wilmington, NC",2013-06,699.5,71600
"Wilmington, NC",2013-07,750,71900
"Wilmington, NC",2013-08,675,72200
"Wilmington, NC",2013-09,750,72700
"Wilmington, NC",2013-10,750,73500
"Wilmington, NC",2013-11,712.5,74300
"Wilmington, NC",2013-12,750,74600
"Wilmington, NC",2014-01,712.5,74200
"Wilmington, NC",2014-02,750,73700
"Wilmington, NC",2014-03,749,74000
"Wilmington, NC",2014-04,749,74500
"Wilmington, NC",2014-05,749,75300
"Wilmington, NC",2014-06,705,75600
"Wilmington, NC",2014-07,702.5,75500
"Wilmington, NC",2014-08,700,75800
"Wilmington, NC",2014-09,749.5,76200
"Wilmington, NC",2014-10,749,77300
"Wilmington, NC",2014-11,725,79300
"Wilmington, NC",2014-12,749,81300
"Wilmington, NC",2015-01,750,81600
"Wilmington, NC",2015-02,779,81000
"Wilmington, NC",2015-03,775,80200
"Wilmington, NC",2015-04,775,80900
"Wilmington, NC",2015-05,760,83400
"Wilmington, NC",2015-06,750,85900
"Wilmington, NC",2015-07,735,86700
"Wilmington, NC",2015-08,780,86200
"Wilmington, NC",2015-09,766,87800
"Eugene, OR",2011-05,550,127900
"Eugene, OR",2011-06,575,127000
"Eugene, OR",2011-07,575,125800
"Eugene, OR",2011-08,585,124800
"Eugene, OR",2011-09,550,124400
"Eugene, OR",2011-10,525,124200
"Eugene, OR",2011-11,535,124300
"Eugene, OR",2011-12,550,124700
"Eugene, OR",2012-01,555,125100
"Eugene, OR",2012-02,555,124900
"Eugene, OR",2012-03,595,124400
"Eugene, OR",2012-04,575,123600
"Eugene, OR",2012-05,565,122800
"Eugene, OR",2012-06,575,122100
"Eugene, OR",2012-07,555,121800
"Eugene, OR",2012-08,570,121400
"Eugene, OR",2012-09,550,121400
"Eugene, OR",2012-10,550,121600
"Eugene, OR",2012-11,590,121200
"Eugene, OR",2012-12,585,120600
"Eugene, OR",2013-01,570,120300
"Eugene, OR",2013-02,595,120500
"Eugene, OR",2013-03,595,121300
"Eugene, OR",2013-04,595,123000
"Eugene, OR",2013-05,590,124300
"Eugene, OR",2013-06,572.5,125800
"Eugene, OR",2013-07,597.5,127300
"Eugene, OR",2013-08,595,128500
"Eugene, OR",2013-09,600,129000
"Eugene, OR",2013-10,590,130400
"Eugene, OR",2013-11,592.5,132700
"Eugene, OR",2013-12,602.5,133700
"Eugene, OR",2014-01,565,133200
"Eugene, OR",2014-02,595,133300
"Eugene, OR",2014-03,625,135400
"Eugene, OR",2014-04,625,139300
"Eugene, OR",2014-05,650,142400
"Eugene, OR",2014-06,625,142400
"Eugene, OR",2014-07,625,140800
"Eugene, OR",2014-08,625,139600
"Eugene, OR",2014-09,575,138800
"Eugene, OR",2014-10,595,137600
"Eugene, OR",2014-11,625,136400
"Eugene, OR",2014-12,625,135800
"Eugene, OR",2015-01,575,136300
"Eugene, OR",2015-02,595,137100
"Eugene, OR",2015-03,625,137900
"Eugene, OR",2015-04,645,138900
"Eugene, OR",2015-05,645,140900
"Eugene, OR",2015-06,675,142300
"Eugene, OR",2015-07,675,143200
"Eugene, OR",2015-08,650,144400
"Eugene, OR",2015-09,647.5,146300
"Savannah, GA",2011-01,765,142200
"Savannah, GA",2011-02,756.5,140100
"Savannah, GA",2011-03,750,139200
"Savannah, GA",2011-04,750,139000
"Savannah, GA",2011-05,750,139700
"Savannah, GA",2011-06,800,140300
"Savannah, GA",2011-07,775,140400
"Savannah, GA",2011-08,775,139800
"Savannah, GA",2011-09,800,139200
"Savannah, GA",2011-10,770,137000
"Savannah, GA",2011-11,790,135000
"Savannah, GA",2011-12,792,133200
"Savannah, GA",2012-01,795,132000
"Savannah, GA",2012-02,799,130800
"Savannah, GA",2012-03,789,129900
"Savannah, GA",2012-04,789,129700
"Savannah, GA",2012-05,800,130800
"Savannah, GA",2012-06,812,132500
"Savannah, GA",2012-07,800,134200
"Savannah, GA",2012-08,827,135200
"Savannah, GA",2012-09,831,135000
"Savannah, GA",2012-10,829.5,134500
"Savannah, GA",2012-11,835,135400
"Savannah, GA",2012-12,825,138500
"Savannah, GA",2013-01,810,140700
"Savannah, GA",2013-02,835,142000
"Savannah, GA",2013-03,840,144300
"Savannah, GA",2013-04,845,147300
"Savannah, GA",2013-05,852.5,147700
"Savannah, GA",2013-06,850,146000
"Savannah, GA",2013-07,864,143700
"Savannah, GA",2013-08,865,142100
"Savannah, GA",2013-09,900,142100
"Savannah, GA",2013-10,887,145000
"Savannah, GA",2013-11,850,148300
"Savannah, GA",2013-12,850,150000
"Savannah, GA",2014-01,850,152000
"Savannah, GA",2014-02,825,154700
"Savannah, GA",2014-03,850,152600
"Savannah, GA",2014-04,880,146700
"Savannah, GA",2014-05,943,142700
"Savannah, GA",2014-06,950,141600
"Savannah, GA",2014-07,914,141700
"Savannah, GA",2014-08,862,143400
"Savannah, GA",2014-09,895,145000
"Savannah, GA",2014-10,924.5,145600
"Savannah, GA",2014-11,887.5,146000
"Savannah, GA",2014-12,910,146200
"Savannah, GA",2015-01,875,146100
"Savannah, GA",2015-02,896.5,147100
"Savannah, GA",2015-03,905,149700
"Savannah, GA",2015-04,925,153100
"Savannah, GA",2015-05,950,155400
"Savannah, GA",2015-06,945,156200
"Savannah, GA",2015-07,900,156300
"Savannah, GA",2015-08,895,156800
"Savannah, GA",2015-09,895,159200
"Lincoln, NE",2012-11,665,103200
"Lincoln, NE",2012-12,677.5,103000
"Lincoln, NE",2013-01,695,103600
"Lincoln, NE",2013-02,705,104300
"Lincoln, NE",2013-03,700,104500
"Lincoln, NE",2013-04,675,104500
"Lincoln, NE",2013-05,715,104800
"Lincoln, NE",2013-06,685,105400
"Lincoln, NE",2013-07,680,105900
"Lincoln, NE",2013-08,700,106100
"Lincoln, NE",2013-09,725,106200
"Lincoln, NE",2013-10,715,107100
"Lincoln, NE",2013-11,715,107600
"Lincoln, NE",2013-12,700,108000
"Lincoln, NE",2014-01,700,108200
"Lincoln, NE",2014-02,700,108200
"Lincoln, NE",2014-03,677.5,109300
"Lincoln, NE",2014-04,694,111800
"Lincoln, NE",2014-05,727.5,113500
"Lincoln, NE",2014-06,722.5,114000
"Lincoln, NE",2014-07,747.5,114800
"Lincoln, NE",2014-08,750,114900
"Lincoln, NE",2014-09,715,114200
"Lincoln, NE",2014-10,717.5,114200
"Lincoln, NE",2014-11,750,115200
"Lincoln, NE",2014-12,750,115900
"Lincoln, NE",2015-01,720,116200
"Lincoln, NE",2015-02,720,116500
"Lincoln, NE",2015-03,705,117200
"Lincoln, NE",2015-04,722.5,117600
"Lincoln, NE",2015-05,750,117900
"Lincoln, NE",2015-06,764,118100
"Lincoln, NE",2015-07,775,118400
"Lincoln, NE",2015-08,790,118900
"Lincoln, NE",2015-09,775,119500
"Columbus, GA",2014-05,622.5,48100
"Columbus, GA",2014-06,660,46600
"Columbus, GA",2014-07,715,47300
"Columbus, GA",2014-08,690,48100
"Columbus, GA",2014-09,615,48400
"Columbus, GA",2014-10,690,49400
"Columbus, GA",2014-11,595,49900
"Columbus, GA",2014-12,667.5,49200
"Columbus, GA",2015-01,650,48100
"Columbus, GA",2015-02,640,46700
"Columbus, GA",2015-03,675,44500
"Columbus, GA",2015-04,711.5,43500
"Columbus, GA",2015-05,713,44300
"Columbus, GA",2015-06,725,44800
"Columbus, GA",2015-07,699,44300
"Columbus, GA",2015-08,720,44400
"Columbus, GA",2015-09,675,44100
"Boulder, CO",2012-01,961,153300
"Boulder, CO",2012-02,1010,154000
"Boulder, CO",2012-03,1010,154700
"Boulder, CO",2012-04,1002,155600
"Boulder, CO",2012-05,1039,156100
"Boulder, CO",2012-06,1033.5,156500
"Boulder, CO",2012-07,1000,156800
"Boulder, CO",2012-08,1016,156800
"Boulder, CO",2012-09,1047.5,155900
"Boulder, CO",2012-10,1050.5,155600
"Boulder, CO",2012-11,980.5,155800
"Boulder, CO",2012-12,995,156200
"Boulder, CO",2013-01,999,156700
"Boulder, CO",2013-02,998.5,157900
"Boulder, CO",2013-03,1095,158800
"Boulder, CO",2013-04,1026,159500
"Boulder, CO",2013-05,1045,160800
"Boulder, CO",2013-06,1070,162600
"Boulder, CO",2013-07,1095,164200
"Boulder, CO",2013-08,1130,165800
"Boulder, CO",2013-09,1195,167700
"Boulder, CO",2013-10,1125,169500
"Boulder, CO",2013-11,1115,170900
"Boulder, CO",2013-12,1103,172300
"Boulder, CO",2014-01,1072.5,172800
"Boulder, CO",2014-02,1090,173000
"Boulder, CO",2014-03,1090,174100
"Boulder, CO",2014-04,1110,175800
"Boulder, CO",2014-05,1194.5,176400
"Boulder, CO",2014-06,1195,176000
"Boulder, CO",2014-07,1185,176000
"Boulder, CO",2014-08,1200,176400
"Boulder, CO",2014-09,1397.5,176800
"Boulder, CO",2014-10,1260,177100
"Boulder, CO",2014-11,1282,178400
"Boulder, CO",2014-12,1410,180400
"Boulder, CO",2015-01,1350,182700
"Boulder, CO",2015-02,1370,184300
"Boulder, CO",2015-03,1295,185900
"Boulder, CO",2015-04,1275,187900
"Boulder, CO",2015-05,1247,190400
"Boulder, CO",2015-06,1306,192500
"Boulder, CO",2015-07,1375,194800
"Boulder, CO",2015-08,1444,198200
"Boulder, CO",2015-09,1495,202500
"Duluth, MN",2014-08,675,82100
"Duluth, MN",2014-09,695.5,81600
"Duluth, MN",2014-10,685,81400
"Duluth, MN",2014-11,670,81900
"Duluth, MN",2014-12,695,82500
"Duluth, MN",2015-01,687.5,84100
"Duluth, MN",2015-02,680,86000
"Duluth, MN",2015-03,720,87600
"Duluth, MN",2015-04,700,89500
"Duluth, MN",2015-05,700,91500
"Duluth, MN",2015-06,745,92600
"Duluth, MN",2015-07,715,92600
"Duluth, MN",2015-08,747.5,92400
"Duluth, MN",2015-09,715,92700
"Gainesville, FL",2012-02,599,57200
"Gainesville, FL",2012-03,645,56500
"Gainesville, FL",2012-04,625,55400
"Gainesville, FL",2012-05,650,54800
"Gainesville, FL",2012-06,617,54600
"Gainesville, FL",2012-07,625,53900
"Gainesville, FL",2012-08,625,53300
"Gainesville, FL",2012-09,622.5,53200
"Gainesville, FL",2012-10,614,52600
"Gainesville, FL",2012-11,609,51200
"Gainesville, FL",2012-12,619,49800
"Gainesville, FL",2013-01,619,48700
"Gainesville, FL",2013-02,600,48000
"Gainesville, FL",2013-03,609,47800
"Gainesville, FL",2013-04,627,47800
"Gainesville, FL",2013-05,632.5,48000
"Gainesville, FL",2013-06,600,48500
"Gainesville, FL",2013-07,650,48600
"Gainesville, FL",2013-08,677.5,48300
"Gainesville, FL",2013-09,625,48400
"Gainesville, FL",2013-10,650,48900
"Gainesville, FL",2013-11,640.5,49600
"Gainesville, FL",2013-12,650,50800
"Gainesville, FL",2014-01,652,52400
"Gainesville, FL",2014-02,575,53900
"Gainesville, FL",2014-03,585,54500
"Gainesville, FL",2014-04,592.5,54000
"Gainesville, FL",2014-05,625,52900
"Gainesville, FL",2014-06,625,52100
"Gainesville, FL",2014-07,600,51700
"Gainesville, FL",2014-08,600,51700
"Gainesville, FL",2014-09,600,51700
"Gainesville, FL",2014-10,600,51700
"Gainesville, FL",2014-11,600,51800
"Gainesville, FL",2014-12,650,52000
"Gainesville, FL",2015-01,635,52300
"Gainesville, FL",2015-02,632,52500
"Gainesville, FL",2015-03,615,52500
"Gainesville, FL",2015-04,635,52200
"Gainesville, FL",2015-05,635,52000
"Gainesville, FL",2015-06,575,51900
"Gainesville, FL",2015-07,597,52000
"Gainesville, FL",2015-08,575,52300
"Gainesville, FL",2015-09,565,52500
"Merced, CA",2012-02,450,56400
"Merced, CA",2012-03,450,57400
"Merced, CA",2012-04,450,59000
"Merced, CA",2012-05,475,60200
"Merced, CA",2012-06,475,60600
"Merced, CA",2012-07,475,61100
"Merced, CA",2012-08,475,63600
"Merced, CA",2012-09,490,67300
"Merced, CA",2012-10,450,70200
"Merced, CA",2012-11,475,72500
"Merced, CA",2012-12,450,74600
"Merced, CA",2013-01,475,76000
"Merced, CA",2013-02,475,77400
"Merced, CA",2013-03,475,79100
"Merced, CA",2013-04,450,80300
"Merced, CA",2013-05,460,81400
"Merced, CA",2013-06,475,82300
"Merced, CA",2013-07,475,83300
"Merced, CA",2013-08,495,83300
"Merced, CA",2013-09,450,84100
"Merced, CA",2013-10,450,86200
"Merced, CA",2013-11,495,87700
"Merced, CA",2013-12,500,87700
"Merced, CA",2014-01,500,87300
"Merced, CA",2014-02,525,85700
"Merced, CA",2014-03,500,85400
"Merced, CA",2014-04,500,87400
"Merced, CA",2014-05,530,89800
"Merced, CA",2014-06,500,91300
"Merced, CA",2014-07,495,93100
"Merced, CA",2014-08,460,95700
"Merced, CA",2014-09,475,98600
"Merced, CA",2014-10,495,100300
"Merced, CA",2014-11,485,101900
"Merced, CA",2014-12,495,103500
"Merced, CA",2015-01,495,105000
"Merced, CA",2015-02,500,105400
"Merced, CA",2015-03,499.5,105000
"Merced, CA",2015-04,497.5,104500
"Merced, CA",2015-05,550,104700
"Merced, CA",2015-06,575,106500
"Merced, CA",2015-07,525,107600
"Merced, CA",2015-08,500,107300
"Merced, CA",2015-09,500,106000
"Olympia, WA",2013-11,920,143000
"Olympia, WA",2013-12,880,142300
"Olympia, WA",2014-01,847.5,142800
"Olympia, WA",2014-02,895,144300
"Olympia, WA",2014-03,905,146200
"Olympia, WA",2014-04,900,147300
"Olympia, WA",2014-05,870,147500
"Olympia, WA",2014-06,850,148300
"Olympia, WA",2014-07,850,149600
"Olympia, WA",2014-08,865,149800
"Olympia, WA",2014-09,904,148500
"Olympia, WA",2014-10,984,148500
"Olympia, WA",2014-11,865,149800
"Olympia, WA",2014-12,864,151600
"Olympia, WA",2015-01,950,152700
"Olympia, WA",2015-02,950,153900
"Olympia, WA",2015-03,932.5,153700
"Olympia, WA",2015-04,921,152700
"Olympia, WA",2015-05,905,152400
"Olympia, WA",2015-06,913,152800
"Olympia, WA",2015-07,905,152300
"Olympia, WA",2015-08,900,153500
"Olympia, WA",2015-09,900,157100
"Torrington, CT",2011-01,800,87300
"Torrington, CT",2011-02,800,86900
"Torrington, CT",2011-03,800,86300
"Torrington, CT",2011-04,800,85400
"Torrington, CT",2011-05,800,85200
"Torrington, CT",2011-06,750,85900
"Torrington, CT",2011-07,750,86700
"Torrington, CT",2011-08,785,86800
"Torrington, CT",2011-09,795,86000
"Torrington, CT",2011-10,825,84800
"Torrington, CT",2011-11,807.5,83900
"Torrington, CT",2011-12,800,83100
"Torrington, CT",2012-01,800,82400
"Torrington, CT",2012-02,800,82300
"Torrington, CT",2012-03,775,83400
"Torrington, CT",2012-04,750,84800
"Torrington, CT",2012-05,785,84900
"Torrington, CT",2012-06,797.5,84100
"Torrington, CT",2012-07,800,83700
"Torrington, CT",2012-08,850,83900
"Torrington, CT",2012-09,850,83900
"Torrington, CT",2012-10,847.5,83800
"Torrington, CT",2012-11,850,83800
"Torrington, CT",2012-12,800,84000
"Torrington, CT",2013-01,800,84500
"Torrington, CT",2013-02,800,85100
"Torrington, CT",2013-03,800,85200
"Torrington, CT",2013-04,812.5,84400
"Torrington, CT",2013-05,875,83700
"Torrington, CT",2013-06,882.5,83400
"Torrington, CT",2013-07,900,82800
"Torrington, CT",2013-08,882.5,81900
"Torrington, CT",2013-09,850,81100
"Torrington, CT",2013-10,810,80700
"Torrington, CT",2013-11,800,81300
"Torrington, CT",2013-12,775,82700
"Torrington, CT",2014-01,775,83700
"Torrington, CT",2014-02,775,83600
"Torrington, CT",2014-03,795,83400
"Torrington, CT",2014-04,800,83500
"Torrington, CT",2014-05,800,83300
"Torrington, CT",2014-06,800,83200
"Torrington, CT",2014-07,795,82700
"Torrington, CT",2014-08,835,82400
"Torrington, CT",2014-09,812.5,82800
"Torrington, CT",2014-10,800,83200
"Torrington, CT",2014-11,800,81900
"Torrington, CT",2014-12,800,80300
"Torrington, CT",2015-01,800,79600
"Torrington, CT",2015-02,795,80000
"Torrington, CT",2015-03,750,80800
"Torrington, CT",2015-04,850,81100
"Torrington, CT",2015-05,775,81500
"Torrington, CT",2015-06,740,82300
"Torrington, CT",2015-07,800,82600
"Torrington, CT",2015-08,850,82600
"Torrington, CT",2015-09,850,81900
"East Stroudsburg, PA",2014-10,725,68100
"East Stroudsburg, PA",2014-11,725,66400
"East Stroudsburg, PA",2014-12,745,65700
"East Stroudsburg, PA",2015-01,750,64800
"East Stroudsburg, PA",2015-02,750,62700
"East Stroudsburg, PA",2015-03,747.5,60200
"East Stroudsburg, PA",2015-04,750,58800
"East Stroudsburg, PA",2015-05,750,60000
"East Stroudsburg, PA",2015-06,750,62600
"East Stroudsburg, PA",2015-07,750,64900
"East Stroudsburg, PA",2015-08,750,65600
"East Stroudsburg, PA",2015-09,780,65900
"Billings, MT",2014-03,595,117700
"Billings, MT",2014-04,595,113000
"Billings, MT",2014-05,550,108500
"Billings, MT",2014-06,550,106600
"Billings, MT",2014-07,525,105700
"Billings, MT",2014-08,575,104400
"Billings, MT",2014-09,550,102900
"Billings, MT",2014-10,550,102600
"Billings, MT",2014-11,557.5,103400
"Billings, MT",2014-12,550,103900
"Billings, MT",2015-01,550,104400
"Billings, MT",2015-02,550,104900
"Billings, MT",2015-03,575,105400
"Billings, MT",2015-04,600,106100
"Billings, MT",2015-05,585,107200
"Billings, MT",2015-06,585,107700
"Billings, MT",2015-07,590,107500
"Billings, MT",2015-08,575,107100
"Billings, MT",2015-09,550,107100
"Lawton, OK",2012-06,395,38500
"Lawton, OK",2012-07,395,39400
"Lawton, OK",2012-08,425,39300
"Lawton, OK",2012-09,395,39100
"Lawton, OK",2012-10,450,38900
"Lawton, OK",2012-11,475,39100
"Lawton, OK",2012-12,475,39600
"Lawton, OK",2013-01,450,39900
"Lawton, OK",2013-02,445,39800
"Lawton, OK",2013-03,395,39600
"Lawton, OK",2013-04,435,39500
"Lawton, OK",2013-05,395,39000
"Lawton, OK",2013-06,425,38800
"Lawton, OK",2013-07,450,39400
"Lawton, OK",2013-08,425,40300
"Lawton, OK",2013-09,385,40400
"Lawton, OK",2013-10,350,39400
"Lawton, OK",2013-11,350,37800
"Lawton, OK",2013-12,350,36900
"Lawton, OK",2014-01,350,36700
"Lawton, OK",2014-02,350,36600
"Lawton, OK",2014-03,350,36800
"Lawton, OK",2014-04,375,37100
"Lawton, OK",2014-05,350,37200
"Lawton, OK",2014-06,375,37100
"Lawton, OK",2014-07,375,37100
"Lawton, OK",2014-08,395,38400
"Lawton, OK",2014-09,447.5,40800
"Lawton, OK",2014-10,450,42200
"Lawton, OK",2014-11,450,42400
"Lawton, OK",2014-12,445,42000
"Lawton, OK",2015-01,450,41000
"Lawton, OK",2015-02,445,40000
"Lawton, OK",2015-03,450,38700
"Lawton, OK",2015-04,420,36900
"Lawton, OK",2015-05,420,35900
"Lawton, OK",2015-06,445,35400
"Lawton, OK",2015-07,450,35400
"Lawton, OK",2015-08,447.5,35600
"Lawton, OK",2015-09,450,35400
"Missoula, MT",2012-02,595,164400
"Missoula, MT",2012-03,625,164500
"Missoula, MT",2012-04,635,164900
"Missoula, MT",2012-05,635,164100
"Missoula, MT",2012-06,625,162600
"Missoula, MT",2012-07,637.5,160600
"Missoula, MT",2012-08,650,159300
"Missoula, MT",2012-09,665,158100
"Missoula, MT",2012-10,675,156200
"Missoula, MT",2012-11,695,154600
"Missoula, MT",2012-12,665,154500
"Missoula, MT",2013-01,615,154500
"Missoula, MT",2013-02,595,155100
"Missoula, MT",2013-03,606.5,155800
"Missoula, MT",2013-04,600,156700
"Missoula, MT",2013-05,645,157000
"Missoula, MT",2013-06,645,156800
"Missoula, MT",2013-07,635,158000
"Missoula, MT",2013-08,635,160100
"Missoula, MT",2013-09,625,160500
"Missoula, MT",2013-10,625,161000
"Missoula, MT",2013-11,625,162800
"Missoula, MT",2013-12,620,163500
"Missoula, MT",2014-01,625,162400
"Missoula, MT",2014-02,620,162900
"Missoula, MT",2014-03,617.5,161800
"Missoula, MT",2014-04,645,156500
"Missoula, MT",2014-05,650,151100
"Missoula, MT",2014-06,650,149100
"Missoula, MT",2014-07,650,148400
"Missoula, MT",2014-08,650,148000
"Missoula, MT",2014-09,640,147800
"Missoula, MT",2014-10,645,147500
"Missoula, MT",2014-11,615,147200
"Missoula, MT",2014-12,675,147400
"Missoula, MT",2015-01,695,148000
"Missoula, MT",2015-02,675,147600
"Missoula, MT",2015-03,695,146700
"Missoula, MT",2015-04,650,146200
"Missoula, MT",2015-05,675,145600
"Missoula, MT",2015-06,692.5,145300
"Missoula, MT",2015-07,695,145500
"Missoula, MT",2015-08,695,145800
"Missoula, MT",2015-09,700,145600
