Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Middle East & North Africa (developing only),MNA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,46.5480813,47.17942721,47.7982448,48.40756566,49.0088557,49.59955105,50.17401875,50.73090744,51.27341733,51.80910175,52.35539602,52.9341157,53.55441559,54.21436299,54.90294566,55.58739842,56.22462023,56.78671085,57.26547725,57.67186504,58.04564449,58.44307724,58.91616009,59.49842818,60.19507029,60.99763334,61.87306237,62.76528728,63.62682877,64.43007069,65.23397745,65.85658907,66.40172739,66.87479507,67.30119521,67.68457807,68.01799816,68.32242087,68.59392676,68.85585861,69.0891051,69.31235312,69.51645525,69.70271346,69.88611775,70.06343001,70.2477398,70.43110297,70.61120487,70.7966108,70.98673913,71.17017601,71.35402062,71.53894726,,
Montenegro,MNE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.70560976,64.39178049,65.06190244,65.70290244,66.30826829,66.88439024,67.44717073,68.01219512,68.58809756,69.16958537,69.73982927,70.27602439,70.75841463,71.17526829,71.52385366,71.81107317,72.05026829,72.26397561,72.46804878,72.6697561,72.87219512,73.07034146,73.25570732,73.42185366,73.57109756,73.70692683,73.8344878,73.96014634,74.08619512,74.21270732,74.34104878,74.47302439,74.602,74.71753659,74.81087805,74.857,74.82902439,74.71934146,74.53363415,74.28939024,74.02136585,73.77463415,73.58860976,73.4897561,73.48721951,73.57480488,73.73092683,73.91726829,74.10204878,74.27134146,74.41673171,74.53936585,74.64987805,74.75836585,,
Mongolia,MNG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,48.36880488,49.27897561,50.16004878,50.98729268,51.74609756,52.43739024,53.07529268,53.6805122,54.26573171,54.82702439,55.34643902,55.80146341,56.17509756,56.46026829,56.6595122,56.78078049,56.83409756,56.84641463,56.8477561,56.86360976,56.9255122,57.06402439,57.28517073,57.58541463,57.95770732,58.38085366,58.82568293,59.25760976,59.64958537,59.98973171,60.27034146,60.49182927,60.67695122,60.84778049,61.02063415,61.21558537,61.45302439,61.74139024,62.08441463,62.48012195,62.92370732,63.40260976,63.89595122,64.38326829,64.85182927,65.28780488,65.6827561,66.03743902,66.35712195,66.64121951,66.89460976,67.12470732,67.33943902,67.54819512,,
Northern Mariana Islands,MNP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,35.00370732,35.4667561,35.91226829,36.33878049,36.7487561,37.14821951,37.54468293,37.94517073,38.35668293,38.77973171,39.21882927,39.67897561,40.15168293,40.62692683,41.0922439,41.53012195,41.92107317,42.25309756,42.52019512,42.71985366,42.85104878,42.91678049,42.935,42.92719512,42.91287805,42.91202439,42.94268293,43.01434146,43.1375122,43.32168293,43.57931707,43.92134146,44.33678049,44.80658537,45.30882927,45.81104878,46.27734146,46.68378049,47.01241463,47.25829268,47.42541463,47.52629268,47.59285366,47.65704878,47.73582927,47.85063415,48.01641463,48.23214634,48.49382927,48.79943902,49.13707317,49.48782927,49.83626829,50.17336585,,
Mauritania,MRT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,43.48309756,44.16392683,44.82521951,45.46002439,46.06234146,46.63073171,47.16468293,47.67317073,48.16270732,48.63931707,49.10695122,49.56758537,50.02370732,50.48136585,50.94607317,51.42792683,51.93953659,52.48192683,53.05263415,53.64314634,54.24243902,54.83643902,55.40704878,55.94065854,56.42870732,56.86460976,57.24734146,57.58487805,57.88478049,58.1515122,58.38612195,58.59065854,58.76914634,58.92514634,59.06317073,59.18673171,59.29778049,59.39831707,59.49134146,59.58085366,59.67292683,59.77009756,59.87439024,59.98685366,60.10943902,60.24260976,60.38680488,60.53946341,60.6975122,60.85943902,61.0232439,61.18695122,61.35060976,61.5117561,,
Mauritius,MUS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,58.74521951,59.74836585,60.62690244,61.35765854,61.93495122,62.35829268,62.63870732,62.81531707,62.93168293,63.02019512,63.11804878,63.25334146,63.43995122,63.68553659,63.99997561,64.39053659,64.85563415,65.37243902,65.91331707,66.45578049,66.96539024,67.40739024,67.76536585,68.03760976,68.23036585,68.37068293,68.49936585,68.6555122,68.86302439,69.12402439,69.40487805,69.95609756,70.05853659,70.10731707,70.15853659,70.32585366,70.32292683,70.40487805,70.60731707,70.96097561,71.66341463,71.76585366,71.96585366,72.12130081,72.27674797,72.43219512,72.43219512,72.57073171,72.57073171,72.88243902,72.96731707,73.26682927,73.86341463,74.46,,
Malawi,MWI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,37.83558537,38.05912195,38.27417073,38.48070732,38.68480488,38.90141463,39.15056098,39.44421951,39.78887805,40.18004878,40.60521951,41.04439024,41.47553659,41.88317073,42.26178049,42.61382927,42.95182927,43.2902439,43.64009756,44.00239024,44.37312195,44.74729268,45.11295122,45.45963415,45.78034146,46.07412195,46.34297561,46.58692683,46.804,46.98729268,47.11682927,47.16973171,47.13953659,47.03173171,46.86331707,46.65182927,46.41978049,46.20258537,46.04012195,45.96821951,46.03421951,46.28092683,46.7112439,47.31204878,48.06580488,48.93997561,49.89058537,50.86329268,51.80573171,52.683,53.46570732,54.13995122,54.72378049,55.23470732,,
Malaysia,MYS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,59.47534146,60.05439024,60.61668293,61.16019512,61.68495122,62.1904878,62.67636585,63.14465854,63.59846341,64.03780488,64.46321951,64.87570732,65.27521951,65.6627561,66.03780488,66.40187805,66.75446341,67.09607317,67.42719512,67.74885366,68.06053659,68.3642439,68.65946341,68.94770732,69.22797561,69.5007561,69.76656098,70.02539024,70.27573171,70.52009756,70.7574878,70.98887805,71.21429268,71.43521951,71.65065854,71.86263415,72.06963415,72.27268293,72.47026829,72.66385366,72.85141463,73.03136585,73.20419512,73.36987805,73.52997561,73.687,73.84304878,74.00068293,74.16146341,74.32592683,74.49558537,74.66839024,74.84229268,75.01626829,,
North America,NAC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.89360376,70.36801738,70.2327068,70.05038739,70.31320505,70.36672191,70.37807047,70.71438226,70.17624157,70.69476442,70.9854796,71.28874087,71.32471392,71.52859423,72.07943102,72.69384248,72.95345922,73.34966017,73.47048383,73.9082308,73.79684475,74.1513354,74.49043746,74.61786298,74.73580628,74.73448283,74.79422574,74.96076821,74.96835495,75.22162201,75.43126468,75.58472222,75.8101444,75.64574496,75.80227054,75.85584528,76.21822257,76.63251134,76.78621881,76.80954808,76.89243196,77.00732664,77.10751133,77.26868497,77.61525412,77.63035437,77.88876568,78.08830499,78.19587646,78.34995445,78.77450307,78.8827233,78.99067409,79.09764889,,
Namibia,NAM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,46.88039024,47.49919512,48.10109756,48.68607317,49.25714634,49.8152439,50.36478049,50.90873171,51.44904878,51.98829268,52.52717073,53.06590244,53.60312195,54.13629268,54.6647561,55.18712195,55.70439024,56.21468293,56.71534146,57.20485366,57.68295122,58.14897561,58.60246341,59.03882927,59.45131707,59.83904878,60.2045122,60.5415122,60.83687805,61.07253659,61.22495122,61.26912195,61.19,60.97704878,60.62619512,60.09497561,59.33639024,58.37492683,57.27746341,56.13934146,55.12070732,54.40468293,54.10509756,54.27897561,54.92346341,55.97743902,57.32487805,58.78080488,60.18407317,61.44090244,62.48029268,63.27717073,63.88114634,64.34387805,,
New Caledonia,NCL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,58.63902439,59.03902439,59.43902439,59.88780488,60.33658537,60.78536585,61.23414634,61.68292683,62.13170732,62.5804878,63.02926829,63.47804878,63.92682927,64.37560976,64.82439024,65.27317073,65.72195122,66.17073171,66.30365854,66.43658537,66.5695122,66.70243902,66.9195122,68.58780488,68.06341463,68.76585366,69.06341463,69.42682927,69.45365854,69.08536585,70.48536585,70.35853659,71.61463415,71.65609756,70.67317073,72.0097561,71.99756098,71.73902439,74.37560976,73.87560976,75.16341463,74.83170732,75.10243902,75.27073171,75.51463415,75.16829268,76.46097561,75.94634146,76.45609756,76.96585366,77.47317073,76.72682927,77.12195122,77.12195122,,
Niger,NER,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,35.51504878,35.59426829,35.66546341,35.72963415,35.78780488,35.8434878,35.89965854,35.96434146,36.044,36.14317073,36.26631707,36.41292683,36.583,36.78004878,37.00760976,37.2772439,37.60102439,37.9834878,38.41814634,38.89795122,39.40382927,39.91319512,40.40641463,40.87195122,41.30826829,41.71939024,42.11834146,42.52619512,42.96207317,43.43453659,43.95119512,44.51660976,45.12382927,45.76531707,46.43604878,47.129,47.83958537,48.55921951,49.28029268,49.99721951,50.70590244,51.40729268,52.10187805,52.78870732,53.46378049,54.12014634,54.75141463,55.35314634,55.92539024,56.46821951,56.98563415,57.48263415,57.96617073,58.44270732,,
Nigeria,NGA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,37.18295122,37.63826829,38.07907317,38.49985366,38.89912195,39.28087805,39.65112195,40.01885366,40.39358537,40.77929268,41.18102439,41.6022439,42.03846341,42.48617073,42.93987805,43.39758537,43.85926829,44.31692683,44.76007317,45.17719512,45.54780488,45.85241463,46.0835122,46.23960976,46.32421951,46.34529268,46.31826829,46.26365854,46.203,46.14982927,46.11026829,46.08695122,46.07495122,46.07282927,46.08556098,46.11407317,46.15978049,46.2245122,46.31565854,46.44268293,46.624,46.88117073,47.21973171,47.63773171,48.12565854,48.6644878,49.22863415,49.79160976,50.32939024,50.8304878,51.28941463,51.7102439,52.10902439,52.49978049,,
Nicaragua,NIC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,46.99882927,47.64565854,48.29587805,48.9505122,49.60807317,50.27063415,50.94129268,51.61953659,52.30085366,52.97812195,53.64365854,54.28673171,54.89917073,55.47592683,56.0134878,56.50892683,56.95785366,57.37,57.75714634,58.12846341,58.49709756,58.87312195,59.26656098,59.6894878,60.1504878,60.66782927,61.25517073,61.91007317,62.61990244,63.3704878,64.135,64.88409756,65.59141463,66.23914634,66.82163415,67.3422439,67.816,68.26860976,68.72031707,69.17926829,69.64658537,70.11992683,70.58885366,71.04495122,71.48631707,71.90995122,72.31636585,72.7064878,73.0822439,73.44412195,73.79512195,74.13470732,74.46539024,74.78817073,,
Netherlands,NLD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.39268293,73.65268293,73.32390244,73.33707317,73.70414634,73.56878049,73.51292683,73.80414634,73.61268293,73.5395122,73.58560976,73.8095122,73.72707317,74.14390244,74.53682927,74.49878049,74.64707317,75.22146341,75.14512195,75.60609756,75.74317073,75.93439024,75.98853659,76.16414634,76.23317073,76.28463415,76.2704878,76.70512195,76.8902439,76.73414634,76.87804878,77,77.21707317,76.91658537,77.37512195,77.40463415,77.43560976,77.79439024,77.88292683,77.83658537,77.98780488,78.1902439,78.29268293,78.49268293,79.09512195,79.34634146,79.69756098,80.09756098,80.25121951,80.54878049,80.70243902,81.20487805,81.10487805,81.10487805,,
High income: nonOECD,NOC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,65.14525896,65.60139238,65.94744809,66.2587963,66.52197842,66.70187192,66.85304819,66.9638298,67.04468675,67.18632488,67.46140674,67.74067421,67.83743809,67.95286212,68.09095537,67.88652358,67.86464172,67.91964979,68.05420574,68.00045021,68.08067151,68.33290566,68.76622152,68.77165188,68.65726291,69.1643588,70.15930764,70.29528645,70.3860373,70.31979956,70.27981198,70.16589724,69.3545652,68.40960543,68.2898119,68.83570487,69.54370852,70.10872596,70.14581389,69.90883759,69.75116606,70.00309818,69.96920962,70.05882514,70.42467208,70.55016691,71.29063977,71.84489087,72.16573392,72.67805816,72.92429008,73.39688439,73.8382646,74.28173378,,
Norway,NOR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.5497561,73.5504878,73.44804878,73.07756098,73.59585366,73.72317073,73.99536585,74.06658537,73.94195122,73.66341463,74.08804878,74.17926829,74.34463415,74.44219512,74.75365854,74.81756098,75.0395122,75.38682927,75.41853659,75.41390244,75.67170732,75.86902439,76.01097561,76.06682927,76.22439024,75.91682927,76.24121951,76.08170732,76.2204878,76.5004878,76.53731707,76.98073171,77.18439024,77.15170732,77.6897561,77.73658537,78.1504878,78.14268293,78.32926829,78.28292683,78.63414634,78.78536585,78.98780488,79.3902439,79.84146341,80.04146341,80.34390244,80.39512195,80.59268293,80.79512195,80.99756098,81.29512195,81.45121951,81.45121951,,
Nepal,NPL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,38.45563415,38.86065854,39.26421951,39.66739024,40.06921951,40.46878049,40.86365854,41.25385366,41.64231707,42.0335122,42.43185366,42.84270732,43.27146341,43.72256098,44.20095122,44.70807317,45.246,45.81078049,46.401,47.01568293,47.65341463,48.31421951,48.99612195,49.69760976,50.41565854,51.15070732,51.90417073,52.6735122,53.45617073,54.24563415,55.03643902,55.82214634,56.59734146,57.35704878,58.09534146,58.81026829,59.50029268,60.16741463,60.81360976,61.43887805,62.04270732,62.62360976,63.18302439,63.722,64.2434878,64.748,65.23953659,65.72009756,66.19019512,66.65229268,67.10492683,67.54956098,67.98270732,68.40385366,,
New Zealand,NZL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.23658537,70.98536585,71.23170732,71.2804878,71.32926829,71.22682927,71.12439024,71.47317073,71.12439024,71.47317073,71.27317073,71.77317073,71.82926829,71.66829268,71.92439024,72.2195122,72.42195122,72.16829268,73.0195122,73.06829268,72.82926829,73.62195122,73.72439024,73.77560976,74.37073171,73.82926829,74.12195122,74.17804878,74.42439024,74.82439024,75.37804878,76.03170732,76.12439024,76.43414634,76.88292683,76.73414634,76.78780488,77.33414634,78.08536585,77.8902439,78.63658537,78.69268293,78.84634146,79.14634146,79.54878049,79.85121951,80.04878049,80.15121951,80.35121951,80.70243902,80.70243902,80.90487805,81.15609756,81.40731707,,
High income: OECD,OEC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.72689864,69.11331605,69.08471871,69.29373922,69.69966515,69.80918315,70.07875396,70.31326619,70.25092749,70.44377767,70.77479792,71.05252017,71.34463113,71.5106829,71.9312851,72.27986358,72.54262203,72.90278627,73.05459975,73.39106177,73.4169269,73.77241516,74.10758326,74.21031788,74.49475204,74.60601394,74.84792971,75.12854732,75.24323434,75.50010253,75.65449154,75.826666,76.09691852,76.17308702,76.45214166,76.52476108,76.882206,77.21941501,77.4019279,77.55339915,77.82468173,78.10008161,78.23749416,78.37790951,78.79322594,78.90248873,79.24244077,79.45338608,79.62048204,79.84176559,80.11647159,80.39680424,80.51543136,80.62795989,,
OECD members,OED,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.33967992,67.73540091,67.74318031,67.96237299,68.36259239,68.49016726,68.76534524,69.00341798,68.97127421,69.17384544,69.50105737,69.78265658,70.07942347,70.26412909,70.68140876,71.03590838,71.3141054,71.68085673,71.86287346,72.20871231,72.27820091,72.63847625,72.97894702,73.11360077,73.40747402,73.54909832,73.80519938,74.09456152,74.23898456,74.50799206,74.68881425,74.88701944,75.17199796,75.29003419,75.58470717,75.70186819,76.06457209,76.40851979,76.6174693,76.79808269,77.07933784,77.36214697,77.52522055,77.6896312,78.08716359,78.22220872,78.55243855,78.77148534,78.95215541,79.17686056,79.44517766,79.71810307,79.85301814,79.9834957,,
Oman,OMN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,42.66707317,43.49102439,44.3005122,45.09553659,45.87658537,46.64168293,47.38434146,48.10707317,48.81834146,49.52814634,50.25841463,51.03107317,51.85963415,52.74902439,53.69629268,54.69295122,55.72253659,56.75965854,57.78231707,58.77560976,59.73,60.64204878,61.51719512,62.35992683,63.16873171,63.94012195,64.67356098,65.37056098,66.03309756,66.66414634,67.26773171,67.84634146,68.4054878,68.94665854,69.47385366,69.98853659,70.4907561,70.97897561,71.45168293,71.91039024,72.35658537,72.79021951,73.21331707,73.62441463,74.023,74.40760976,74.77380488,75.12060976,75.44704878,75.75460976,76.04580488,76.32314634,76.59104878,76.85202439,,
Other small states,OSS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,45.48198077,45.97181956,46.44386867,46.89574917,47.32632213,47.74196569,48.15462875,48.57484117,49.00869691,49.45687048,49.90981367,50.34869871,50.76113397,51.14697665,51.52105061,51.91115008,52.352599,52.86284704,53.4299423,54.03318982,54.63848897,55.22365372,55.85526177,56.28656701,56.76396963,57.20868025,57.6281669,58.08972146,58.39011894,58.71193188,58.9609124,59.13586921,59.22676882,59.08271166,58.89439435,58.60340575,58.19547976,57.78640172,57.20788954,56.71715774,56.31582933,55.99806788,55.92720227,55.92203337,56.09112778,56.38623491,56.78416487,57.25518148,57.72782556,58.20741258,58.64087417,59.04757131,59.4355916,59.78663902,,
Pakistan,PAK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,46.43373171,47.35502439,48.23034146,49.05614634,49.83095122,50.55426829,51.22412195,51.8465122,52.42792683,52.97729268,53.50304878,54.01809756,54.52839024,55.03539024,55.54112195,56.03660976,56.51195122,56.95521951,57.3615122,57.73036585,58.06782927,58.38290244,58.68704878,58.9912439,59.299,59.61431707,59.93519512,60.25663415,60.57314634,60.88470732,61.18731707,61.47946341,61.76063415,62.03182927,62.29553659,62.55378049,62.81253659,63.07434146,63.34068293,63.61256098,63.88597561,64.16092683,64.43039024,64.69136585,64.94082927,65.1747561,65.39312195,65.59590244,65.78463415,65.96126829,66.12634146,66.28387805,66.43587805,66.58536585,,
Panama,PAN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,60.87682927,61.39263415,61.892,62.37241463,62.83585366,63.2852439,63.7275122,64.1695122,64.61721951,65.07509756,65.54665854,66.03592683,66.539,67.04997561,67.56441463,68.07239024,68.56595122,69.03714634,69.47995122,69.89141463,70.27097561,70.61909756,70.94273171,71.24887805,71.53958537,71.81790244,72.08543902,72.34226829,72.58895122,72.82753659,73.05958537,73.28460976,73.50407317,73.71682927,73.92529268,74.13026829,74.33163415,74.5317561,74.729,74.92482927,75.11663415,75.30390244,75.48621951,75.66321951,75.83656098,76.00890244,76.18346341,76.36385366,76.55117073,76.74646341,76.94870732,77.15680488,77.36809756,77.57895122,,
Peru,PER,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,47.69158537,48.23292683,48.75278049,49.24865854,49.72804878,50.21443902,50.73678049,51.31853659,51.96919512,52.68726829,53.4537561,54.24168293,55.01758537,55.758,56.45141463,57.09682927,57.7047561,58.29414634,58.881,59.47034146,60.06363415,60.65892683,61.24970732,61.8305122,62.39936585,62.95482927,63.49443902,64.01921951,64.53217073,65.0347561,65.53043902,66.02365854,66.51736585,67.0134878,67.5125122,68.01543902,68.5237561,69.03253659,69.53680488,70.03009756,70.50543902,70.95239024,71.36692683,71.74756098,72.09680488,72.41860976,72.72097561,73.01487805,73.30729268,73.60368293,73.90509756,74.21053659,74.51553659,74.81460976,,
Philippines,PHL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,57.81192683,58.12226829,58.42885366,58.73260976,59.03307317,59.33326829,59.6362439,59.94212195,60.24546341,60.54034146,60.8132439,61.04617073,61.23109756,61.36897561,61.46534146,61.53619512,61.59958537,61.6775122,61.79,61.94558537,62.1552439,62.42304878,62.73546341,63.07895122,63.44102439,63.80614634,64.15578049,64.47890244,64.766,65.01404878,65.22356098,65.40104878,65.56053659,65.71453659,65.86804878,66.02360976,66.18268293,66.34078049,66.49590244,66.64802439,66.79665854,66.94129268,67.08192683,67.21904878,67.35421951,67.48992683,67.62819512,67.77056098,67.91853659,68.07160976,68.23026829,68.3914878,68.55373171,68.7144878,,
Palau,PLW,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.06926829,,,,,71.84463415,,,,,70.49365854,,,,,69.12926829,,,,,,,,,,
Papua New Guinea,PNG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,38.4622439,39.0595122,39.71739024,40.43787805,41.2164878,42.03719512,42.87956098,43.7174878,44.53090244,45.30821951,46.04092683,46.72746341,47.38131707,48.01482927,48.63736585,49.2705122,49.93885366,50.64929268,51.39346341,52.15270732,52.88370732,53.53129268,54.05812195,54.44563415,54.70043902,54.85226829,54.94907317,55.05160976,55.20280488,55.42202439,55.70934146,56.04707317,56.39919512,56.73846341,57.05592683,57.35195122,57.63085366,57.90629268,58.1895122,58.48487805,58.79929268,59.1387561,59.50139024,59.87978049,60.265,60.64358537,60.99802439,61.31690244,61.59121951,61.8205122,62.00780488,62.16212195,62.29892683,62.43073171,,
Poland,POL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.6804878,67.77804878,67.42682927,68.37560976,68.62926829,69.42926829,69.82682927,69.42439024,70.2195122,69.7195122,69.86829268,69.61219512,70.66585366,70.66341463,71.11707317,70.56097561,70.65609756,70.40243902,70.35121951,70.75121951,70.09756098,71.05121951,71.10243902,71,70.8,70.54878049,70.84878049,70.89756098,71.33170732,71.04390244,70.8902439,70.58780488,71.0902439,71.59512195,71.69512195,71.89268293,72.24634146,72.64634146,72.99756098,73.04390244,73.74878049,74.2,74.49756098,74.59756098,74.84634146,74.99512195,75.14390244,75.24390244,75.54390244,75.69512195,76.24634146,76.74634146,76.79756098,76.84878049,,
Puerto Rico,PRI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.71960976,68.94265854,69.14492683,69.35497561,69.59226829,69.86973171,70.18619512,70.52453659,70.86721951,71.2082439,71.54373171,71.86985366,72.18226829,72.47804878,72.75121951,72.9942439,73.20056098,73.369,73.50385366,73.61002439,73.70229268,73.7984878,73.90858537,74.03663415,74.17763415,74.30868293,74.40039024,74.43046341,74.39358537,74.29895122,74.16917073,74.03880488,73.94636585,73.92087805,73.97690244,74.12507317,74.3624878,74.66663415,75.01141463,75.38117073,76.68926829,77.06682927,77.7604878,78.07121951,78.17585366,78.29609756,78.41634146,78.42585366,78.55892683,78.00778049,78.1822439,78.35885366,78.53553659,78.71119512,,
"Korea, Dem. Rep.",PRK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,51.07717073,51.4382439,51.82531707,52.34504878,53.05487805,53.96695122,55.04121951,56.17370732,57.27714634,58.31943902,59.28263415,60.1647561,60.98590244,61.76060976,62.48843902,63.16485366,63.78639024,64.35197561,64.86409756,65.3272439,65.74541463,66.12519512,66.47302439,66.79741463,67.10570732,67.4272439,67.79931707,68.21880488,68.65768293,69.0734878,69.34431707,69.32531707,68.95170732,68.23026829,67.22821951,66.11729268,65.12419512,64.44195122,64.1915122,64.39526829,64.98256098,65.80365854,66.64829268,67.3542439,67.85982927,68.1565122,68.29173171,68.37417073,68.48939024,68.66097561,68.89792683,69.18880488,69.50063415,69.80695122,,
Portugal,PRT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,62.80892683,63.25236585,63.69414634,64.13229268,64.56385366,64.98946341,65.40626829,65.81682927,66.22165854,66.6217561,67.07317073,66.77073171,68.32439024,67.52439024,68.0195122,68.3097561,68.86097561,70.01219512,70.31707317,71.16829268,71.21463415,71.61463415,72.41463415,72.26585366,72.51463415,72.81463415,73.26585366,73.66585366,73.71463415,74.26585366,73.96585366,74.01463415,74.31219512,74.51219512,74.91463415,75.31219512,75.26097561,75.41219512,75.71219512,75.96341463,76.31463415,76.81463415,77.06585366,77.2195122,77.67073171,78.07073171,78.4195122,78.32195122,78.52439024,78.72682927,79.02682927,80.47073171,80.37317073,80.37317073,,
Paraguay,PRY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.79370732,64.01826829,64.22690244,64.41104878,64.57021951,64.70780488,64.83573171,64.96646341,65.10895122,65.26573171,65.43339024,65.6065122,65.77521951,65.93209756,66.07614634,66.20690244,66.32580488,66.43878049,66.5497561,66.66070732,66.77109756,66.87895122,66.98378049,67.08658537,67.18887805,67.29468293,67.411,67.53985366,67.6832439,67.84217073,68.01260976,68.19104878,68.37046341,68.55085366,68.7307561,68.91521951,69.11280488,69.32704878,69.56146341,69.81253659,70.07670732,70.34690244,70.61504878,70.87156098,71.11092683,71.32656098,71.5134878,71.67421951,71.81180488,71.92778049,72.02665854,72.11346341,72.19373171,72.2734878,,
Pacific island small states,PSS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,53.553825,54.0211751,54.48576958,54.94557456,55.39933456,55.84503507,56.28458824,56.71801429,57.14462202,57.56365709,57.97562177,58.38007187,58.77806724,59.16990506,59.55658778,59.93871558,60.31610203,60.68551999,61.04333089,61.38517899,61.69989233,61.97694839,62.21274637,62.40918548,62.57024607,62.70979127,62.84434821,63.23309865,63.16851428,63.3835529,63.69127649,63.93572041,64.25158036,64.57327976,64.89311754,65.27141625,65.51423291,65.8202287,66.12732921,66.46292079,66.73391854,67.03463584,67.3240238,67.60317739,67.87102706,68.13671329,68.37001494,68.60357394,68.82930514,69.04851122,69.26293535,69.47360442,69.68065988,69.88459756,,
French Polynesia,PYF,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,56.35704878,56.78463415,57.17065854,57.54607317,57.92987805,58.33119512,58.74612195,59.15680488,59.54931707,59.92514634,60.2802439,60.61304878,60.92892683,61.23919512,61.5572439,61.91036585,62.32887805,62.82426829,63.39558537,64.03246341,64.70556098,65.37760976,66.00939024,66.57263415,67.05453659,67.45187805,67.77439024,68.04995122,68.30734146,68.56173171,68.82860976,69.12078049,69.44034146,69.78456098,70.15492683,70.54421951,70.94336585,71.33904878,71.72380488,72.09339024,72.45,72.80068293,73.15263415,73.51056098,73.87031707,74.22668293,74.56995122,74.89097561,75.18517073,75.45197561,75.69339024,75.91602439,76.12902439,76.33904878,,
Qatar,QAT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,61.24790244,62.00929268,62.77065854,63.532,64.29082927,65.04312195,65.78587805,66.51209756,67.21580488,67.88946341,68.52707317,69.12165854,69.67314634,70.18209756,70.65043902,71.08019512,71.47782927,71.84834146,72.19821951,72.5324878,72.85314634,73.16068293,73.45360976,73.73097561,73.99326829,74.242,74.47768293,74.69982927,74.91041463,75.10997561,75.2994878,75.47995122,75.65139024,75.81478049,75.97163415,76.12295122,76.26973171,76.412,76.55073171,76.68695122,76.82014634,76.95082927,77.07697561,77.20160976,77.3247561,77.44892683,77.57717073,77.711,77.84992683,77.99595122,78.14604878,78.29968293,78.45380488,78.60690244,,
Romania,ROU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,65.64243902,66.41587805,67.02907317,67.44107317,67.65043902,67.69785366,67.65946341,67.62690244,67.6712439,67.81443902,68.05592683,68.50414634,68.4702439,69.00560976,69.4997561,69.61390244,69.69878049,69.74195122,69.4804878,69.15317073,69.09097561,69.36829268,69.53170732,69.72634146,69.65878049,69.70682927,69.49634146,69.22682927,69.38804878,69.53073171,69.74121951,69.78439024,69.78439024,69.56341463,69.5097561,69.45609756,69.10487805,69.00487805,69.80731707,70.51219512,71.16341463,71.16097561,71.0097561,71.3097561,71.59427561,71.87889512,72.16341463,72.56585366,72.56585366,73.3097561,73.45853659,74.56341463,74.46341463,74.46341463,,
